longitude,latitude, traffic 
129.1713,35.3976,"  35,764 "
129.31407,36.00113,"  35,782 "
129.20253,37.40743,"  11,731 "
128.85439,37.81531,"  23,340 "
128.34353,34.95217,"  13,799 "
128.69156,35.28528,"  37,779 "
128.76004,35.31704,"  21,099 "
127.34671,34.81189,"  16,611 "
127.86709,34.93132,"  7,899 "
127.43747,35.46449,"  1,708 "
127.7341,36.38469,"  2,941 "
126.83834,35.78582,"  15,084 "
128.75063,35.39843,"  25,727 "
127.84361,36.43832,"  1,516 "
126.37641,36.78489,"  31,441 "
126.4542,36.8089,"  15,371 "
126.5122,36.7892,"  9,002 "
126.87425,36.67494,"  9,479 "
127.11,36.9261,"  29,110 "
128.48161,36.62861,"  11,146 "
127.36594,36.6247,"  48,990 "
126.78434,36.94419,"  26,542 "
126.61924,36.97662,"  17,469 "
126.49759,37.00613,"  12,308 "
128.38975,37.18732,"  24,840 "
127.2475,37.468,"  13,594 "
127.62463,37.82413,"  15,562 "
127.11385,37.631,"  42,918 "
126.75044,37.60566,"  88,680 "
126.65538,37.32515,"  26,834 "
126.57725,37.28894,"  22,724 "
126.6458,37.19448,"  7,880 "
126.79454,37.06381,"  14,518 "
126.95253,37.0799,"  9,916 "
126.60854,37.68262,"  16,968 "
126.62033,37.65334,"  10,994 "
126.63155,37.62262,"  55,674 "
126.77277,37.20709,"  30,502 "
126.83891,37.22203,"  49,790 "
126.88033,37.23948,"  45,192 "
127.14138,37.46273,"  52,889 "
127.15389,37.46205,"  30,420 "
127.24324,37.46094,"  5,818 "
126.73,37.20873,"  32,091 "
126.74798,37.69211,"  22,492 "
126.84548,37.65225,"  70,207 "
126.83828,37.65415,"  41,079 "
126.77685,37.68303,"  19,776 "
126.85377,37.59865,"  50,073 "
126.73286,37.66101,"  68,343 "
126.70776,37.689,"  84,880 "
126.72213,37.74634,"  21,156 "
126.75233,37.74533,"  55,279 "
126.72613,37.7745,"  10,671 "
126.71571,37.80931,"  7,530 "
126.74595,37.83758,"  4,420 "
126.76725,37.85224,"  8,049 "
126.75983,37.69595,"  48,896 "
126.79021,37.85946,"  22,345 "
126.81611,37.86772,"  8,334 "
126.89444,37.91157,"  3,223 "
126.72736,37.77222,"  20,074 "
126.87744,37.85514,"  7,589 "
126.76503,37.77285,"  33,109 "
127.04092,36.9709,"  9,068 "
126.95128,37.24108,"  76,845 "
126.94832,37.26186,"  127,538 "
127.30026,36.9876,"  5,119 "
127.39404,36.83225,"  1,357 "
127.36473,36.88932,"  1,470 "
127.379,36.87976,"  1,240 "
127.03401,37.13737,"  12,298 "
127.08975,37.09291,"  21,102 "
126.9209,37.80625,  731 
126.91102,37.73183,"  6,350 "
127.39826,38.0701,"  1,737 "
127.28679,38.01988,"  4,086 "
127.09184,37.17958,"  15,484 "
126.88796,37.16886,"  38,278 "
127.09698,37.02075,"  47,503 "
127.60375,37.03191,"  3,012 "
127.48214,37.07557,"  6,433 "
127.24689,37.06537,"  1,715 "
127.03332,37.09821,"  9,130 "
127.08705,37.09203,"  15,842 "
126.76247,37.18964,"  10,926 "
127.38968,37.14697,"  5,656 "
127.59746,37.3832,"  4,076 "
127.61972,37.42453,"  1,858 "
127.59875,37.48896,"  12,879 "
127.60493,37.50444,"  10,808 "
127.66516,37.55433,  828 
127.74816,37.53807,  537 
127.5855,37.31723,"  1,525 "
127.65553,37.47425,  737 
127.36063,37.63273,"  7,430 "
126.87052,37.0178,"  8,366 "
126.85439,37.04981,"  4,292 "
127.0465,38.02831,"  10,799 "
126.91645,38.03105,"  4,071 "
127.08629,38.00941,"  7,392 "
126.95617,37.85736,"  1,626 "
126.9673,37.89651,"  7,087 "
126.93283,37.94926,"  6,479 "
126.91906,37.98875,"  6,337 "
127.2096,37.1897,"  11,497 "
127.3209,37.16005,"  12,076 "
127.73601,37.35509,  922 
127.75223,37.41069,"  5,348 "
127.66231,37.51678,"  3,694 "
127.66441,37.55976,"  1,734 "
127.37544,37.07517,"  4,924 "
127.37128,37.17376,"  13,679 "
127.33136,37.29944,"  12,379 "
127.04353,36.94136,"  7,863 "
126.93934,36.9792,"  4,377 "
126.89967,37.07825,"  2,591 "
126.95525,37.13609,"  24,968 "
127.00138,37.16633,"  20,672 "
127.03899,37.15957,"  27,316 "
127.08688,37.13172,"  21,280 "
127.09857,37.12443,"  19,095 "
127.47463,37.07687,"  4,614 "
127.5427,37.20047,"  5,352 "
127.61773,37.28566,"  24,358 "
127.68514,37.40824,"  1,523 "
127.63709,37.47501,"  4,269 "
127.48482,37.10965,"  8,604 "
127.55206,37.20412,"  14,383 "
127.66927,37.36252,"  3,120 "
126.81115,37.11312,"  3,744 "
127.16092,37.11716,"  9,951 "
127.09805,37.0394,"  23,727 "
127.10308,37.2423,"  35,842 "
127.1717,37.20832,"  15,593 "
127.19425,37.05743,"  8,388 "
127.23083,37.35141,"  5,473 "
126.95948,37.87356,  545 
127.03242,37.9085,"  12,179 "
127.16218,37.85151,"  11,587 "
126.99366,37.9084,"  13,346 "
127.08846,37.35054,"  41,954 "
127.06511,37.36116,"  39,131 "
127.55754,37.23667,"  2,250 "
127.57136,37.29655,"  3,267 "
127.30547,37.41695,"  14,568 "
127.30792,37.4233,"  15,874 "
127.31394,37.36403,"  11,260 "
127.31102,37.42781,"  12,414 "
127.30608,37.47603,"  4,964 "
127.48531,37.45786,  936 
127.52803,37.46544,"  3,676 "
126.93238,37.2028,"  13,403 "
127.07773,37.22553,"  52,953 "
127.35495,37.88452,  848 
127.32534,37.9766,"  5,782 "
127.2799,38.10256,"  7,643 "
127.32936,37.96771,"  1,618 "
127.32608,37.70418,"  10,159 "
127.00376,37.05317,"  34,956 "
127.10345,37.04438,"  30,699 "
127.12657,37.03608,"  17,230 "
126.93913,37.04031,"  20,967 "
127.15677,37.04246,"  6,474 "
127.55863,37.89496,"  1,989 "
126.98212,37.16,"  14,814 "
127.00525,37.19283,"  19,944 "
127.09244,37.25428,"  57,518 "
127.058,37.23777,"  31,545 "
127.08047,37.98787,"  2,563 "
127.33731,37.32896,"  16,935 "
127.64853,37.2936,"  14,469 "
127.51137,37.24282,"  5,278 "
127.49743,37.22321,"  8,909 "
127.40716,37.30408,"  20,394 "
127.40243,37.30203,"  7,259 "
127.22607,37.93461,"  6,025 "
127.10116,37.83543,"  8,788 "
127.08922,37.89222,"  13,675 "
126.93075,37.69907,"  6,869 "
126.94514,37.72047,"  7,158 "
127.00022,37.80604,"  32,105 "
127.08811,37.80596,"  30,567 "
127.18992,37.84772,"  14,103 "
126.97601,37.83491,"  15,981 "
126.54524,37.63548,"  27,248 "
126.64211,37.66706,"  40,069 "
126.58382,37.64823,"  32,234 "
127.30171,37.674,"  20,624 "
127.34481,37.80195,"  3,782 "
127.34813,37.82817,"  7,052 "
127.32027,37.54468,"  6,978 "
127.35395,37.60407,"  7,796 "
127.4116,37.72778,"  2,127 "
127.40955,37.71736,"  2,710 "
127.61483,37.30267,"  4,163 "
127.58402,37.3345,"  1,821 "
127.50348,37.40682,"  1,296 "
127.55983,37.34254,"  1,197 "
126.71757,37.77431,"  18,148 "
127.3965,37.48556,"  3,730 "
127.02423,37.87498,"  6,145 "
126.76854,37.77832,"  19,919 "
126.81065,37.80145,"  2,340 "
126.86505,37.80531,"  7,794 "
126.99283,37.82462,"  17,151 "
126.78299,37.79549,"  28,642 "
127.5389,37.07799,"  3,974 "
127.52081,37.11865,"  5,478 "
127.48238,37.15272,"  5,520 "
127.32805,36.99585,"  2,418 "
127.19363,37.00434,"  8,431 "
127.28654,37.03144,"  9,584 "
127.30735,37.42777,"  12,357 "
127.18053,37.4279,"  20,180 "
127.28176,37.42026,"  15,639 "
127.2737,37.41693,"  34,776 "
127.24518,37.42198,"  20,889 "
127.24959,37.4168,"  15,294 "
127.26088,37.41404,"  16,210 "
127.15905,37.64924,"  23,091 "
127.18139,37.66263,"  25,600 "
128.0253,37.13743,"  3,463 "
127.83566,37.25095,"  2,062 "
127.97636,37.55723,"  1,632 "
128.02706,37.6682,  859 
128.03478,37.74949,  449 
127.70419,37.98827,  825 
127.73501,37.99429,  935 
127.70565,38.09802,"  12,826 "
128.43239,37.2522,"  2,863 "
128.87168,37.19264,  787 
128.71681,37.47508,"  1,107 "
129.13483,37.18105,  812 
129.33896,37.16768,"  2,527 "
128.32006,37.94824,"  2,040 "
128.71573,38.02155,  922 
128.22554,37.51173,"  3,771 "
128.64562,37.21148,"  3,941 "
128.80939,37.31205,  420 
128.87116,37.39498,"  1,031 "
128.79293,37.33816,"  1,119 "
129.10181,37.37106,  346 
128.44062,37.45397,"  1,276 "
129.22411,37.3827,"  1,448 "
128.61258,37.37364,  787 
128.8691,37.28164,  407 
128.406,37.72643,"  1,550 "
129.07069,37.18015,"  1,441 "
129.24019,37.33694,  781 
128.04005,37.48636,"  8,106 "
127.90722,37.69319,"  4,417 "
128.14464,37.7171,  546 
128.15653,37.74913,  678 
128.0659,37.94171,  622 
128.2616,37.87225,"  1,046 "
127.99464,37.80409,"  2,928 "
128.24931,37.85779,"  1,486 "
128.20847,38.12159,"  11,935 "
128.20731,38.19981,"  4,223 "
128.04996,38.21637,"  2,515 "
128.60227,37.67025,"  3,227 "
128.77295,37.70656,"  1,841 "
128.72173,37.67854,"  1,898 "
127.75591,38.09452,  717 
128.00928,38.19094,"  2,378 "
127.8056,38.0557,"  3,085 "
127.73082,38.09273,"  2,445 "
127.65202,38.15777,"  1,782 "
127.70113,38.11313,"  4,902 "
127.48374,38.07941,"  2,525 "
127.27839,38.19153,"  9,493 "
127.34934,38.23731,"  1,936 "
127.61886,37.64529,  766 
127.75879,37.6097,"  2,568 "
127.79349,37.60339,"  3,474 "
127.59391,36.30319,"  9,282 "
127.62447,36.26964,"  2,290 "
127.62681,36.24275,"  3,603 "
127.63958,36.12475,  720 
127.65658,36.0762,  691 
127.58402,36.44762,  471 
127.60446,36.40464,  336 
127.6518,36.39345,"  1,106 "
127.65376,36.39063,  485 
127.67254,36.39259,"  1,167 "
127.80711,36.43449,"  1,866 "
127.71407,36.12825,"  2,457 "
127.71691,36.20215,"  1,360 "
127.69793,36.1313,  633 
127.71669,36.20832,"  1,931 "
127.74159,36.23796,  678 
127.73236,36.25708,  215 
127.7588,36.32143,"  1,255 "
127.79854,36.34357,"  1,443 "
127.81663,36.43143,"  1,909 "
127.78819,36.46809,"  1,690 "
127.79612,36.51813,"  4,140 "
127.37037,36.62513,"  18,817 "
127.35845,36.62158,"  15,095 "
127.35472,36.58344,"  2,322 "
127.36799,36.64819,"  34,028 "
127.38217,36.6603,"  24,389 "
127.42639,36.70326,"  35,485 "
127.45707,36.73669,"  25,801 "
127.57217,36.44369,  83 
127.54415,36.54077,  619 
127.55605,36.55519,  822 
127.45102,36.74068,"  9,735 "
127.48051,36.75346,"  12,956 "
127.54912,36.77727,"  18,911 "
127.57349,36.79053,"  19,268 "
127.37274,36.73374,"  18,179 "
127.60696,36.82925,"  2,814 "
127.74928,36.85492,  672 
127.92938,36.86463,  683 
127.86414,36.86876,"  1,667 "
127.51068,36.76614,"  5,717 "
127.54487,36.71655,"  11,506 "
127.61105,36.70925,"  2,375 "
127.65287,36.64611,  694 
127.65766,36.64547,"  2,436 "
127.55154,36.65081,"  8,990 "
127.61413,36.6236,"  10,698 "
127.50056,36.84839,"  10,446 "
127.50893,36.90462,"  3,980 "
127.49406,36.95559,"  4,847 "
127.80675,36.27627,"  1,585 "
127.83078,36.25984,"  2,979 "
127.66713,36.24058,"  1,711 "
127.80028,36.7276,  988 
127.72345,36.74671,  531 
127.72944,36.80224,  904 
127.64741,36.87608,"  1,810 "
127.56292,36.8964,"  2,151 "
127.49026,37.01889,"  2,481 "
127.54266,37.00886,"  2,987 "
127.54326,36.93806,"  9,099 "
127.4996,36.95916,"  7,988 "
127.53173,36.91981,"  4,003 "
127.4974,37.0149,"  5,464 "
127.4881,36.97312,"  6,681 "
127.66249,36.8805,"  1,261 "
127.48204,36.97066,"  5,179 "
127.52909,36.84636,"  1,749 "
127.58191,36.8894,"  1,327 "
127.6238,36.91367,  812 
127.67272,36.92941,"  9,107 "
127.70068,36.92774,"  6,839 "
127.75619,36.91579,"  2,454 "
127.85337,36.87068,"  2,012 "
127.86367,36.67523,  674 
127.8881,36.77593,  966 
127.88956,36.77603,"  1,511 "
127.89979,36.78283,"  1,848 "
127.94999,36.85994,"  1,024 "
128.40469,37.04098,  893 
128.33592,37.16345,"  2,264 "
127.61754,37.07854,"  7,395 "
128.25064,37.13487,"  3,636 "
128.32244,37.09837,"  1,042 "
128.36092,37.10024,"  1,024 "
128.48716,37.06864,"  2,068 "
128.41536,37.09437,  559 
127.87583,36.83213,"  1,134 "
127.87353,36.83813,"  1,092 "
127.79365,36.98116,"  2,713 "
127.84661,36.8836,  882 
127.96795,36.90371,"  1,064 "
127.96976,37.01942,"  1,486 "
127.96064,37.09302,  751 
127.95923,37.07857,"  3,215 "
127.8684,37.16458,"  1,164 "
127.93222,37.02675,"  2,477 "
128.31693,37.04767,"  2,183 "
127.9744,37.03027,"  1,783 "
128.18494,37.00552,  626 
128.30145,37.02818,"  7,713 "
128.16675,37.06009,  256 
127.59894,36.77592,"  5,256 "
127.53569,36.73738,"  4,332 "
127.44018,36.70674,"  42,279 "
127.47781,36.70796,"  19,835 "
127.41246,36.71951,"  29,275 "
127.6005,36.48208,  718 
127.6477,36.56607,"  2,495 "
127.54889,36.43315,  707 
127.76586,36.57427,"  1,386 "
127.72718,36.54622,"  2,113 "
127.65659,36.53981,  430 
127.73095,36.58545,  763 
127.67257,36.37425,"  2,062 "
127.66276,36.47217,  725 
127.73003,36.28014,  150 
127.71427,36.12379,  859 
127.76522,36.0226,  679 
127.48773,37.02206,"  7,825 "
127.56224,36.99638,"  13,498 "
127.59461,36.99337,"  9,807 "
127.49411,36.90929,"  7,832 "
127.45134,36.93234,"  5,786 "
127.50646,36.68421,"  20,363 "
127.54972,36.75658,"  10,499 "
127.59241,36.78217,"  4,249 "
127.6109,36.77244,"  6,319 "
127.60355,36.77599,"  7,707 "
127.63944,36.76896,"  2,528 "
127.72856,36.70831,"  1,424 "
127.38788,36.58556,  815 
127.42107,36.60843,"  41,207 "
127.35723,36.58675,"  5,855 "
127.32751,36.58046,"  4,487 "
128.41784,37.05026,  645 
128.4922,37.06692,"  1,913 "
128.48738,37.07345,"  2,327 "
128.52976,37.1139,  687 
127.38656,36.65591,"  37,509 "
127.39767,36.64569,"  33,172 "
127.94721,36.86294,"  1,353 "
127.95074,36.86235,  482 
128.01587,36.84158,"  1,407 "
128.07415,36.91066,  949 
127.75783,36.92297,"  1,563 "
127.82804,36.97688,"  8,209 "
127.86507,37.06672,"  6,651 "
127.87219,37.0863,"  1,387 "
127.54364,36.12095,"  4,469 "
127.56034,36.06673,"  3,237 "
126.95858,36.55099,"  4,850 "
127.12132,36.61023,"  3,637 "
127.06686,36.62962,"  1,109 "
126.94427,36.50316,  445 
126.58755,36.24333,"  3,012 "
126.7063,36.30833,"  1,563 "
126.79906,36.41443,"  1,839 "
126.59452,36.2432,"  1,231 "
126.74157,36.36587,  618 
126.58543,36.14956,"  6,561 "
126.52852,36.16912,"  1,179 "
126.53082,36.30269,"  2,971 "
126.56554,36.22359,"  1,411 "
126.67646,36.60586,"  11,495 "
126.67251,36.6774,"  1,514 "
126.66762,36.70919,"  1,514 "
126.59786,36.81341,"  2,186 "
126.67765,36.57285,"  5,495 "
126.62931,36.76686,"  1,820 "
126.6545,36.82054,"  6,443 "
126.63184,36.88308,"  14,058 "
126.59273,36.44398,"  1,277 "
126.77578,36.40082,  810 
126.51357,36.38324,"  2,790 "
126.68433,36.42703,  671 
126.70467,36.08586,"  3,896 "
126.70578,36.06055,"  2,595 "
126.77122,36.18443,  432 
126.80315,36.08605,"  2,966 "
126.76245,36.22197,"  1,068 "
126.81466,36.08496,"  1,804 "
126.75299,36.81655,"  5,544 "
126.62124,36.89852,"  25,631 "
126.65525,36.88451,"  10,894 "
126.52602,37.01939,"  6,810 "
126.70797,36.61309,"  2,508 "
126.77834,36.62178,  771 
126.82709,36.60182,"  1,171 "
126.99836,36.72211,"  3,968 "
126.68282,36.02779,"  2,101 "
126.6751,36.28895,  357 
126.66653,36.15392,"  1,429 "
126.67556,36.20901,  952 
126.5815,36.79833,"  1,875 "
126.73462,36.73945,"  2,670 "
126.71688,36.43026,"  2,398 "
126.76324,36.66096,"  3,375 "
126.66728,36.80607,"  3,058 "
126.7026,36.91516,"  10,499 "
126.77109,36.53307,"  1,404 "
126.76812,36.6574,"  2,649 "
126.69615,36.89591,"  5,651 "
126.7001,36.75187,"  2,055 "
126.77989,36.88092,"  2,136 "
126.75034,36.90916,"  2,221 "
126.87214,36.86567,"  6,877 "
126.93449,36.77244,"  13,420 "
126.9817,36.75191,"  9,423 "
127.15201,36.68512,"  2,155 "
126.87831,36.78881,"  6,486 "
127.08104,36.81662,"  11,789 "
127.09525,36.83598,"  18,186 "
127.10955,36.85742,"  14,376 "
127.13406,36.89377,"  12,246 "
126.96388,36.81747,"  9,333 "
126.89021,36.28689,"  4,307 "
126.90321,36.25039,"  1,124 "
127.01138,36.84792,"  18,005 "
126.8855,36.86821,"  2,688 "
127.10124,36.82578,"  55,487 "
127.02325,36.50326,"  2,712 "
127.12698,36.73593,"  18,573 "
127.07872,36.68546,"  3,701 "
126.7,36.90723,"  18,949 "
126.68512,36.95542,"  20,434 "
126.2536,36.82399,"  8,685 "
126.32275,36.80043,"  2,375 "
126.45651,36.8359,"  5,270 "
126.43274,36.81921,"  2,428 "
127.40878,36.1499,"  6,245 "
127.3979,36.1672,"  12,729 "
127.59119,35.90994,  476 
127.45556,36.02269,"  1,752 "
127.62661,35.81704,  863 
127.37742,36.26731,"  14,304 "
127.15502,36.13172,"  1,903 "
127.11424,36.19161,"  10,015 "
127.08519,36.23139,"  5,949 "
127.2295,36.00065,"  3,122 "
127.07717,36.31559,"  1,652 "
127.07757,36.2997,"  2,280 "
127.12462,36.27657,"  2,415 "
126.90437,36.34061,"  1,358 "
126.83176,36.43887,  645 
126.91922,36.70324,"  1,365 "
126.86738,36.75561,"  4,222 "
126.57929,36.80079,"  1,974 "
126.56936,36.88224,"  1,887 "
126.5047,36.89905,"  1,883 "
126.36936,36.63038,"  4,019 "
126.43015,36.75963,"  15,494 "
126.5138,36.84448,"  1,237 "
126.48133,36.78998,"  9,933 "
126.55792,36.88365,"  1,510 "
126.59347,36.92474,"  4,123 "
127.22625,36.21243,"  2,696 "
127.1445,36.21712,"  3,317 "
127.19811,36.42456,"  2,377 "
127.20669,36.76947,"  10,334 "
127.14373,36.29388,"  3,068 "
127.16023,36.35943,"  1,833 "
127.27392,36.70477,"  2,736 "
127.33203,36.73661,"  18,424 "
127.25086,36.13124,"  2,957 "
127.23593,36.13914,"  4,300 "
127.20436,36.18283,"  7,808 "
127.19647,36.21515,"  5,564 "
127.06491,36.36081,"  2,658 "
127.27723,36.0933,"  2,659 "
127.13755,36.32616,"  2,648 "
126.87595,35.6388,"  2,853 "
126.8762,35.64512,"  2,735 "
126.78769,35.81112,"  2,092 "
126.89488,35.85509,"  7,349 "
126.81215,35.85601,"  2,955 "
126.87481,35.85339,"  6,542 "
127.00622,35.87194,"  1,555 "
126.66076,35.70635,  993 
126.74373,35.72131,"  7,540 "
126.74163,35.75587,"  1,378 "
126.83646,35.62166,"  4,262 "
126.8379,35.66536,"  1,273 "
126.78814,35.6998,"  1,274 "
126.78667,35.99916,"  3,746 "
126.87836,36.06757,"  2,089 "
126.95287,36.11813,"  1,299 "
126.7137,35.6743,"  2,754 "
126.67686,35.59103,"  1,794 "
126.69975,35.46057,"  2,782 "
126.78532,35.48768,  227 
126.90024,35.60888,"  7,867 "
126.65566,35.91687,"  1,409 "
126.74755,35.94791,"  16,015 "
126.77633,35.99748,  566 
126.67932,35.59247,"  3,906 "
126.83339,35.66407,"  1,154 "
126.85948,35.67656,"  1,817 "
126.89511,35.69539,"  4,076 "
126.81438,35.7725,  851 
126.81191,35.8363,"  1,595 "
126.82503,35.95039,"  3,460 "
126.86736,36.00324,"  7,035 "
126.89648,36.04788,"  6,744 "
126.92874,36.08436,"  4,730 "
126.82067,35.7279,  336 
126.89299,35.82802,"  4,215 "
126.90369,35.78947,"  3,719 "
126.9599,35.75642,"  4,068 "
126.99115,35.72896,"  4,453 "
126.84136,35.90142,  709 
127.04036,35.72619,"  2,837 "
127.03555,35.82464,"  6,987 "
127.04492,35.80857,"  5,222 "
126.9387,35.79071,"  7,749 "
126.91368,35.77529,"  1,497 "
127.03007,35.56868,  740 
126.91989,35.81181,"  14,055 "
127.03133,35.82198,"  39,792 "
127.04734,35.82368,"  45,227 "
126.78206,35.93169,"  1,384 "
126.87494,35.96606,"  2,327 "
126.93966,36.00259,"  4,349 "
126.98006,36.02216,"  2,250 "
127.01994,36.10811,  629 
127.01863,36.0477,  627 
127.04602,35.98452,"  26,452 "
127.01128,35.96537,"  34,727 "
127.40643,35.47204,"  1,816 "
127.40278,35.57972,"  1,488 "
127.08001,35.98969,"  22,773 "
126.87835,36.06309,"  1,633 "
126.89006,36.01823,"  1,074 "
127.02257,36.00993,"  8,189 "
126.90917,36.08154,"  1,614 "
126.91886,36.06246,"  2,741 "
127.00968,36.0775,"  2,397 "
127.04641,36.07261,"  4,851 "
127.44348,35.87495,"  1,841 "
127.5157,35.71227,  600 
127.6811,36.00541,"  2,543 "
127.09415,35.33586,  711 
127.15673,35.36823,"  7,783 "
127.2918,35.31658,"  1,505 "
127.36752,35.38309,"  1,593 "
127.41451,35.40696,"  4,684 "
127.22139,35.98896,"  3,473 "
126.62127,35.44162,"  1,105 "
126.48398,35.44311,"  2,700 "
126.67432,35.51421,"  1,782 "
126.59726,35.34304,  958 
126.60949,35.53693,  625 
126.95528,35.85487,"  1,517 "
126.50608,35.65005,"  1,569 "
126.53025,35.66247,  723 
127.50507,35.38327,"  1,009 "
127.19103,36.03843,"  2,488 "
127.24799,35.8658,"  3,655 "
127.18039,35.96823,"  1,119 "
127.35553,35.6694,  943 
127.39277,35.67715,"  1,456 "
127.51614,35.64249,  866 
127.63974,35.59011,  337 
127.30483,35.63049,"  2,360 "
127.61473,35.67123,  390 
127.53683,35.44731,  821 
126.78287,35.90648,  570 
126.82181,35.95034,"  2,056 "
126.81897,35.98744,"  3,822 "
127.32215,35.40092,  949 
127.27151,35.60931,"  1,718 "
127.26022,35.59489,  892 
127.30572,35.73411,"  1,388 "
127.15538,35.65966,"  1,002 "
127.16043,35.67509,"  2,467 "
127.21047,35.76785,"  3,039 "
127.49388,35.54922,  542 
126.94428,35.43432,"  1,428 "
127.04505,35.43365,"  2,960 "
127.11101,35.37677,"  4,325 "
127.4259,35.79422,"  2,241 "
127.43936,35.87252,"  2,241 "
126.59654,35.34245,"  1,168 "
126.55976,35.41363,"  2,706 "
127.07795,35.91404,"  8,254 "
127.16265,35.93939,"  10,395 "
127.12066,35.97962,"  11,216 "
127.07873,36.06074,"  2,085 "
127.01911,36.13905,"  1,566 "
127.01771,36.16604,"  4,623 "
127.0064,36.20733,"  1,806 "
126.99483,36.24661,"  2,787 "
127.03088,36.27918,"  2,054 "
127.09894,36.01232,"  2,696 "
126.60999,34.86187,"  6,529 "
126.54704,34.73479,"  3,146 "
126.32827,34.61871,"  1,024 "
126.64433,35.02739,  913 
126.25146,34.56172,  331 
126.28208,34.72244,  620 
126.54633,34.59967,"  11,963 "
126.60518,34.54996,"  19,706 "
126.56705,34.48745,"  1,390 "
126.60918,34.52091,"  5,799 "
126.3771,35.1784,"  9,753 "
126.3858,35.22145,"  17,196 "
126.49745,35.27029,"  15,484 "
126.40203,34.75711,"  8,031 "
126.61074,34.20437,"  2,102 "
126.43631,34.82189,"  9,009 "
126.48709,34.84541,"  2,093 "
126.49604,34.9821,"  4,105 "
126.48032,35.06846,  720 
126.44059,35.1089,  919 
126.73042,34.68915,"  2,517 "
126.8099,34.7099,"  2,006 "
126.42059,35.02707,"  1,368 "
126.41752,34.92592,"  4,832 "
126.48457,34.85514,"  2,064 "
126.56796,35.30147,"  6,797 "
126.78226,35.32697,"  4,439 "
126.80577,35.38829,"  4,602 "
126.72017,35.23834,"  8,200 "
126.76939,35.28802,"  11,012 "
126.88044,34.8362,"  1,442 "
126.89305,34.94487,"  1,582 "
126.89997,34.99347,"  3,926 "
126.90963,35.0066,"  7,944 "
126.74074,34.97166,"  2,159 "
126.80756,34.96638,"  1,264 "
126.96164,34.95337,"  2,725 "
126.6113,35.06026,"  1,072 "
126.62353,34.62178,"  5,163 "
126.73476,34.81328,"  3,322 "
126.61742,34.74769,"  11,204 "
126.94292,34.48342,"  7,936 "
126.87556,34.5007,"  3,345 "
126.65374,34.60352,"  1,836 "
126.74814,34.53885,"  2,092 "
126.65554,34.90651,"  2,064 "
126.71969,34.92756,"  1,250 "
126.67369,34.8056,"  8,763 "
126.63936,34.7824,"  1,088 "
126.85577,35.02765,"  6,892 "
126.94811,34.99723,"  5,606 "
126.98038,34.97877,"  1,782 "
127.10157,35.01825,"  1,292 "
126.62376,35.12395,"  2,285 "
126.40371,34.9012,"  1,950 "
126.2593,35.05332,  767 
126.516,34.93001,"  1,921 "
126.60753,35.03797,"  2,926 "
126.66591,34.46996,"  2,898 "
126.78797,34.64642,"  2,514 "
126.76945,34.70741,"  2,760 "
126.70906,35.06821,"  4,406 "
127.26183,35.00755,  741 
126.8268,34.6991,"  1,816 "
126.74996,34.78233,"  2,357 "
127.07114,34.79408,"  1,447 "
126.80529,34.57031,"  2,052 "
126.49089,35.15355,"  1,445 "
126.5074,35.17098,"  1,701 "
126.62607,35.17291,"  4,002 "
126.96047,34.78481,"  8,228 "
126.98037,34.88073,"  4,242 "
126.9982,34.74142,  898 
126.97943,34.76695,"  2,922 "
127.52216,34.98873,"  5,350 "
127.31065,35.17084,  914 
127.28961,35.31197,"  2,208 "
127.37167,35.09765,"  1,070 "
127.43913,35.0896,  636 
127.40701,35.09918,"  1,248 "
126.4724,35.2567,"  2,849 "
126.44073,35.3875,"  6,249 "
126.45613,35.31372,"  2,013 "
126.40894,35.38823,"  1,556 "
127.1532,34.80665,  533 
127.04244,34.87148,  415 
127.35504,34.83005,"  4,015 "
126.46939,35.28326,"  12,145 "
126.29036,35.12304,"  2,303 "
126.2048,35.05723,"  4,175 "
127.08786,34.68056,"  2,583 "
127.15569,34.78616,"  1,026 "
127.15946,34.76928,"  3,163 "
127.13745,34.89002,  682 
127.25694,34.57019,"  3,264 "
127.27442,34.6355,"  3,447 "
127.34475,34.5932,"  2,772 "
127.34537,34.87996,"  2,873 "
127.37324,35.00192,"  1,514 "
127.38228,35.02723,  995 
127.70492,34.98558,"  6,573 "
127.74731,34.96101,"  5,996 "
127.73189,35.06693,"  1,976 "
127.47582,35.19549,"  4,143 "
127.4518,35.22795,"  5,423 "
127.77638,34.99302,"  1,498 "
127.61842,35.41564,"  1,673 "
127.12501,35.39961,"  1,651 "
127.52836,34.91034,"  3,680 "
127.58421,34.71822,  565 
127.58012,34.94243,"  4,272 "
127.60859,34.95248,"  7,371 "
127.54259,35.17249,"  2,530 "
127.58701,34.99238,"  4,056 "
127.60361,35.20455,"  1,415 "
127.11867,35.18883,"  1,052 "
126.95618,35.27222,"  5,415 "
126.97802,35.21586,"  6,880 "
126.677,35.29907,"  1,768 "
127.02032,34.70701,"  1,585 "
127.05784,34.74999,"  1,669 "
127.10107,34.79068,"  2,993 "
127.28246,34.88668,  506 
126.74703,35.41665,"  3,332 "
126.89346,35.28033,"  2,767 "
128.05275,36.63436,"  2,579 "
128.10566,36.68498,"  2,810 "
128.06801,36.41334,  684 
127.96175,36.33707,"  1,294 "
128.04015,36.56675,  427 
128.1435,36.74217,"  2,341 "
127.91187,36.1428,"  1,146 "
